,Truth,ASR_Predict,asr_acc,asr_wer,right_word
514,因為董事長您的這個董事人選我沒有意見但是我覺得,越董港民的在的董事人選腦喵意見對送我覺得,0.478260869565217,0.521739130434783,"['董', '的', '董事人選', '意見', '我覺得', '']"
515,他的上面的提到就是說關於榮民榮眷的福利,的方面的提到就是關於融民龍劵的福力養,0.631578947368421,0.421052631578947,"['的', '面的提到就是', '關於', '民', '的福', '']"
516,懂的投資組合怎麼樣子能夠創造,的投入資組合資麼樣子能的創造,0.785714285714286,0.285714285714286,"['的投', '資組合', '麼樣子能', '創造', '']"
517,他凋零的時候在他還沒有真正的凋零之前,調零的時候的在他還沒參測凋寧之前,0.611111111111111,0.444444444444444,"['零的時候', '在他還沒', '凋', '之前', '']"
518,第二個我們講說你有效管理資金,等我們角說你有效管理資金,0.714285714285714,0.285714285714286,"['我們', '說你有效管理資金', '']"
519,這些榮民榮眷的他都凋零了,這些融民容鎮的他不丁,0.416666666666667,0.583333333333333,"['這些', '民', '的他', '']"
520,他前面年輕的時候付出了一生,鐵面年輕的增付出了一分,0.615384615384615,0.384615384615385,"['面年輕的', '付出了一', '']"
521,榮民他對於國家的建,輪民他對於國家的見,0.777777777777778,0.222222222222222,"['民他對於國家的', '']"
522,要有懂的投資組合的,由懂的投資組合的,0.777777777777778,0.222222222222222,"['懂的投資組合的', '']"
523,最起碼有一些成員裡面,最其馬有一些成員裡面,0.8,0.2,"['最', '有一些成員裡面', '']"
524,這是我第二個問題啊,之醋我配個問題要,0.444444444444444,0.555555555555556,"['我', '個問題', '']"
525,可能未必能夠盡如你意,可能怪閉能個進如你義,0.5,0.5,"['可能', '能', '如你', '']"
526,獲利的這些的人能夠參與,地的最些的人能夠參與,0.727272727272727,0.272727272727273,"['的', '些的人能夠參與', '']"
527,副主委也是執政黨的一份子,負作也次次在腦的一分子,0.333333333333333,0.666666666666667,"['也', '的一', '子', '']"
528,第三個問題我要請教說,三問題的我請教說,0.7,0.4,"['三', '問題', '我', '請教說', '']"
529,跟服務我覺得,服務網我覺得,0.833333333333333,0.333333333333333,"['服務', '我覺得', '']"
530,你能不能夠也拜託,你能不能夠也拜通,0.875,0.125,"['你能不能夠也拜', '']"
531,好像看不出來他們,好像看不出來他們,1,0,"['好像看不出來他們', '']"
532,但是我在看你的董事的,所在可的董事的,0.5,0.5,"['在', '的董事的', '']"
533,但是董事長現在您,三四東的現在您,0.375,0.625,"['現在您', '']"
534,這樣的一個人才嗎,這的一個人才嗎,0.875,0.125,"['這', '的一個人才嗎', '']"
535,各個行政的單位,在個行政的單位,0.857142857142857,0.142857142857143,"['個行政的單位', '']"
536,懂得這個投資,同的這個投資,0.666666666666667,0.333333333333333,"['這個投資', '']"
537,所以在各個機構組,最在各的機個組,0.5,0.5,"['在各', '機', '組', '']"
538,所以能夠讓,車以人更讓,0.4,0.6,"['以', '讓', '']"
539,董事長你剛剛講的很好,羅爾一當講的很好,0.4,0.6,"['講的很好', '']"
540,能夠讓這些,能給讓此些,0.6,0.4,"['能', '讓', '些', '']"
541,指派的時候呢,自拍的時候呢,0.666666666666667,0.333333333333333,"['的時候呢', '']"
542,我們是不是應該,我不十字應該,0.571428571428571,0.571428571428571,"['我', '不', '應該', '']"
543,國家的貢獻,國家的沛線,0.6,0.4,"['國家的', '']"
544,他對於台灣的貢獻我們是不是最基本的給他的尊重,對於臺灣的貢獻我們十次最基本的給他的真正,0.681818181818182,0.318181818181818,"['對於', '灣的貢獻我們', '最基本的給他的', '']"
545,我再拜託那個副主委在用書面的回答就好我把題目講出來就好了,我在拜脫那的副負責的用書面的回達掉把屏幕講出來就好,0.464285714285714,0.464285714285714,"['我', '在', '用書面的回', '把', '講出來就好', '']"
546,是剛剛委員提到幾個問題第一個你提到就是我們的,是當位文題的幾個問題地的米提到就是文的,0.454545454545455,0.545454545454545,"['是', '幾個問題', '提到就是', '的', '']"
547,這一些我們最起碼肯定他我們對他們的照顧,這一些我們最其嗎肯定她我們對他的菜步,0.68421052631579,0.31578947368421,"['這一些我們最', '肯定', '我們對他', '的', '']"
548,我們給了這些對台灣有貢獻的榮民,他們給了這些對調有貢獻的農民,0.733333333333333,0.266666666666667,"['們給了這些對', '有貢獻的', '民', '']"
549,政府機關就跟榮民榮眷有關係的,證據外就跟贏得局關係的,0.357142857142857,0.642857142857143,"['就跟', '關係的', '']"
550,而不是全部都是政治的派令我相信,而不死全部都是政治的派留消信,0.733333333333333,0.266666666666667,"['而不', '全部都是政治的派', '信', '']"
551,所以所以陸委會跟海基會都有人,神收度了的馬覺動人,0.071428571428572,0.928571428571429,"['人', '']"
552,懂得投資的人能夠納入,的投資的人能夠納入,0.8,0.2,"['投資的人能夠納入', '']"
553,是執政黨所派的,是停震黨所派的,0.714285714285714,0.285714285714286,"['是', '黨所派的', '']"
554,每個月給多少錢而已我剛剛聽到,每個月給多好甜為無當聽的,0.428571428571429,0.571428571428571,"['每個月給多', '聽', '']"
555,各個行政機關當他們指派,各的行的機關當他們紙派,0.727272727272727,0.272727272727273,"['各', '行', '機關當他們', '派', '']"
556,為國家打拼,國家打拼,0.8,0.2,"['國家打拼', '']"
557,有效管理就是利息是這樣,就下管理就歷史對建喔,0.272727272727273,0.727272727272727,"['管理就', '']"
558,但問題是說有時候很多東西,問題次說有孫五很多東西,0.666666666666667,0.333333333333333,"['問題', '說有', '很多東西', '']"
559,副主委您在執政黨,最中偉沒才子震黨,0.125,0.875,"['黨', '']"
560,是不是也可以讓一些,四自也可以用一些,0.555555555555556,0.444444444444444,"['也可以', '一些', '']"
561,好像不應該只是給,好像不應該此次給,0.75,0.25,"['好像不應該', '給', '']"
562,並不是錢能夠滿足的,是不是前能夠滿足的,0.777777777777778,0.222222222222222,"['不是', '能夠滿足的', '']"
563,剛剛副主委你剛剛前面提到,當不頓鋼體前面題道,0.166666666666667,0.833333333333333,"['前面', '']"
564,因為如果萬一虧損了那,因為軍的那理會手能了,0.3,0.8,"['因為', '那', '']"
565,您增加了給的福利,民間加了給的福利,0.75,0.25,"['加了給的福利', '']"
566,根據兩岸關係條例,好的好根結滾小力,0.125,1,"['根', '']"
567,例如榮民榮眷是根據,有雄的就是登記,0.111111111111111,0.888888888888889,"['是', '']"
568,我們不敢隨便投資,怎麼不感射的口之號,0.125,1,"['不', '']"
569,我要請教副主委,我要請證不足為,0.428571428571429,0.571428571428571,"['我要請', '']"
570,然後我們沒有專業人員,然我們沒有專業人點,0.8,0.2,"['然', '我們沒有專業人', '']"
571,給了什麼樣的一個照顧,每了怎麼樣的個照顧,0.7,0.3,"['了', '麼樣的', '個照顧', '']"
572,抱歉因為時間到我,號卻因為時間到我,0.75,0.25,"['因為時間到我', '']"
573,給了什麼樣的尊重,每個怎麼樣的尊重,0.625,0.375,"['麼樣的尊重', '']"
574,這個小基金會,日這個小機去會,0.666666666666667,0.5,"['這個小', '會', '']"
575,董事的時候呢,不市的時候了,0.5,0.5,"['的時候', '']"
576,這一些的東西你應該去做規劃為什麼會需要那麼多的秘書我在拜託副主委,屬現些的東西林去做規劃為所謂需要諾多的秘書國在拜託坐台,0.5625,0.4375,"['些的東西', '去做規劃為', '需要', '多的秘書', '在拜託', '']"
577,看到你約聘人員剛才說是有這個位嗎,個約聘的人員鋼臺縮自有這個三貴嗎,0.5,0.625,"['約聘', '人員', '有這個', '嗎', '']"
578,他的他對於基金會造成的一個成本,的他的大對於基金會造成的一個成本,0.933333333333333,0.133333333333333,"['的他', '對於基金會造成的一個成本', '']"
579,最優先的話都會到我們的榮總的分院,這優先的話都會動我們的能總的分月,0.75,0.25,"['優先的話都會', '我們的', '總的分', '']"
580,你的終止還有你應該提供的服務,你的中此還有你應該提供的服務,0.857142857142857,0.142857142857143,"['你的', '還有你應該提供的服務', '']"
581,跟人力的配置跟設備,更的力的配置跟設備,0.777777777777778,0.222222222222222,"['力的配置跟設備', '']"
582,這個每個榮家的特性他榮家,是品你這種站特系考設高龍家,0.25,1,"['這', '特', '家', '']"
583,榮家目前的服務狀況,上加目前的支烈服務這麼,0.555555555555556,0.666666666666667,"['目前的', '服務', '']"
584,基本上老人人口比較多,基本向金額老人不表多和諧,0.5,0.8,"['基本', '老人', '多', '']"
585,我不知道為什麼會需要這麼多秘書啊,我不再從未需要做多秘書網,0.4375,0.5625,"['我不', '需要', '多秘書', '']"
586,我看到你的約定的人員呢,就看看你的約病的人員了,0.636363636363636,0.363636363636364,"['看', '你的約', '的人員', '']"
587,榮家就是需要他有一個好的環境,我在句子需要台與個好的環境,0.5,0.5,"['需要', '個好的環境', '']"
588,可以在那邊這個生活,在對逼記隊了生活,0.333333333333333,0.777777777777778,"['在', '生活', '']"
589,就醫我們有一個三級整合,就一我們有一個賽級整合他,0.818181818181818,0.272727272727273,"['就', '我們有一個', '級整合', '']"
590,因為我看你派的全部都是秘書啊,火看起派的全部都是秘書網,0.642857142857143,0.357142857142857,"['看', '派的全部都是秘書', '']"
591,那但是這些約聘的人員,可是這些約真的人員,0.7,0.3,"['是這些約', '的人員', '']"
592,所以他都依照編制來,這說他對一個編制來,0.444444444444444,0.555555555555556,"['他', '編制來', '']"
593,那榮家是公務機關他的,那棱教是公務機本他的,0.7,0.3,"['那', '是公務機', '他的', '']"
594,來來那個派派,來來的派派,0.666666666666667,0.333333333333333,"['來來', '派派', '']"
595,所以眷村的這一些長輩,最陣稱的資些整備,0.2,0.8,"['的', '些', '']"
596,你不是應該難道是,你不是應門投四,0.5,0.5,"['你不是應', '']"
597,他都要依照編制來,達到一個編自來,0.25,0.75,"['編', '來', '']"
598,還有就說為什麼這些,還有就從會所這些,0.555555555555556,0.444444444444444,"['還有就', '這些', '']"
599,榮總分院在哪裡,因工微本來,0,1,['']
600,您目前覺得滿意嗎,目集定滿一覽,0.25,0.75,"['目', '滿', '']"
601,他們就醫都去哪裡,就都劇哪,0.375,0.625,"['就', '都', '哪', '']"
602,我是養護處處長,是這有物作處長,0.428571428571429,0.714285714285714,"['是', '處長', '']"
603,配置是有編制的,被資識編制,0.285714285714286,0.714285714285714,"['編制', '']"
604,過去比較多眷村,取得度軍存,0,1,['']
605,你有去過嗎,舉一系圈的嗎,0.2,1,"['嗎', '']"
606,有時候到榮家去,不說到容要去,0.285714285714286,0.714285714285714,"['到', '去', '']"
607,他要跑到台南,還澎兒了,0,1,['']
608,報告委員我們進駐我們開放給一般民眾他是有一個限制是占床率,到為我們進住人的開放的一百民眾他是有一個限制是戰成率,0.607142857142857,0.392857142857143,"['我們進', '開放', '一', '民眾他是有一個限制是', '率', '']"
609,目前我們所有十六所榮家總共有四百八十三位的,目前們所永時令所龍家總沒有四百八十相為了,0.571428571428571,0.428571428571429,"['目前', '們所', '所', '家總', '有四百八十', '']"
610,岡岡山的話到高雄榮總跟到台南分院距離是差不多的,當三找到高雄所們大卡來最運的距離差不斷,0.304347826086957,0.695652173913043,"['到高雄', '距離', '差不', '']"
611,所以非這個榮眷的部分,最非一制個愛龍俊的部分,0.5,0.7,"['非', '個', '的部分', '']"
612,阿當然去高雄榮總阿怎麼會跑到分院去,上中盟整彎如一這個根音據,0,1,['']
613,岡山榮家我會在去查一下我的資料,登森努調會再具查下我的資料,0.466666666666667,0.533333333333333,"['會', '查', '下我的資料', '']"
614,第一個他有眷村的這一些長輩另外,逼的臺俊成的基場被冰了,0.066666666666667,0.933333333333333,"['的', '']"
615,榮護院他說唉說現在我們這裡啊,總不大中還中市的無這牙,0.071428571428572,0.928571428571429,"['這', '']"
616,這個岡山到這個左營還近,是個剛生到這度總略進,0.272727272727273,0.727272727272727,"['個', '到這', '']"
617,低於百分之九十以下我們是開放百分之,一本九事項不是開到本質,0.176470588235294,0.823529411764706,"['九', '是開', '']"
618,他這個非都會區的老人人口比較多,還這個被度區的任的表度,0.266666666666667,0.733333333333333,"['這個', '區的', '']"
619,去那裡去台北榮總,起哪裏去他對動洞,0.125,0.875,"['去', '']"
620,榮家跟八個榮家每天有車,兩價跟大的總價沒料者,0.090909090909091,0.909090909090909,"['跟', '']"
621,資源當然是高雄的比較好啊,私人當們是更中的比較好啊,0.583333333333333,0.416666666666667,"['當', '是', '的比較好啊', '']"
622,養護的床位會比較,固的從胃會比較,0.5,0.5,"['的', '會比較', '']"
623,那安養的床位會比較多,的二有的常委會比較多,0.5,0.5,"['的', '會比較多', '']"
624,從岡山到永康怎麼會比,請剛這的勇剛怎麼會壁,0.3,0.7,"['怎麼會', '']"
625,他的長輩能不能進駐,他整備門們進駐,0.333333333333333,0.666666666666667,"['他', '進駐', '']"
626,所以他們可以自由選擇,團北具有選擇,0.2,0.8,"['選擇', '']"
627,沒有這個不會強制啦,你這多強制了,0.333333333333333,0.666666666666667,"['這', '強制', '']"
628,他的需求相對比較高,他需求項的調到,0.333333333333333,0.666666666666667,"['他', '需求', '']"
629,我們的桃園,我們的逃演,0.6,0.4,"['我們的', '']"
630,岡山榮家他開放,高在度加大開放,0.285714285714286,0.714285714285714,"['開放', '']"
631,比較缺比較少,比較缺比較少,1,0,"['比較缺比較少', '']"
632,這這跟委員報告這一定,這這更為保這裡,0.3,0.7,"['這這', '這', '']"
633,那目前比例是多少,那目前比例十多少,0.875,0.125,"['那目前比例', '多少', '']"
634,我們那裏就有個桃園,什們就別個同,0.333333333333333,0.666666666666667,"['們', '就', '個', '']"
635,就一般的市民,有一百市名,0.333333333333333,0.666666666666667,"['一', '市', '']"
636,百分之五到十,來組到時,0.166666666666667,0.833333333333333,"['到', '']"
637,台南分院在哪裡你知道嗎,現在被的你了,0.181818181818182,0.818181818181818,"['在', '你', '']"
638,我們兩邊都有,兩的,0.166666666666667,0.833333333333333,"['兩', '']"
639,能不能進駐,明女進組,0.2,0.8,"['進', '']"
640,是我跟委員報告我們剛來只執政的時候也就是將近四年前喔,是虧委報文剛了之贈設為就是講弟視頻錢到,0.230769230769231,0.769230769230769,"['是', '委', '報', '剛', '就是', '']"
641,我不要讓我發現說有空床在那邊閒置在那邊,我標路拍作以空藏的的力行資人邊,0.157894736842105,0.842105263157895,"['我', '空', '邊', '']"
642,他年紀比較大而且他經濟弱勢的話他需要,他裏別達而且他各進力入史的萬和需要,0.388888888888889,0.666666666666667,"['他', '而且他', '的', '需要', '']"
643,他是岡山榮家他行政區是在燕巢,湯子讓在農家的子他行政局思位的印潮,0.285714285714286,0.928571428571429,"['家', '他行政', '']"
644,在民眾在我們榮家總共幾個十個啦,在民正在農價整麼幾的時個,0.333333333333333,0.666666666666667,"['在民', '在', '幾', '個', '']"
645,那那個邱邱委員這樣子,好那什麼什個就是會人的那個這就家早,0.4,1.4,"['那', '那個', '這', '']"
646,燕巢當然不是我的選區但是他岡山榮家,你的幹不正學局的剛在農量,0.058823529411765,0.941176470588235,"['的', '']"
647,很多服務的這些這個眷村的這些長輩,很能服務的這些這個競成績這些掌隊,0.625,0.375,"['很', '服務的這些這個', '這些', '']"
648,所以你有活動或者你有什麼相關的計畫,真治國動灰子女有中相會計畫,0.294117647058824,0.705882352941176,"['動', '有', '相', '計畫', '']"
649,有多餘的床位剩餘的床位我希望能夠,就動的常胃最用成舞休門夠,0.125,0.875,"['的', '夠', '']"
650,餘裕我們提供給民眾,這得有一我提供給民眾了,0.666666666666667,0.666666666666667,"['我', '提供給民眾', '']"
651,有開放那我們在繼續我們第一第一,只我卡到不在記術的地,0.133333333333333,0.933333333333333,"['我', '在', '']"
652,一般市民市民長輩,但市民市名長北好,0.5,0.625,"['市民市', '長', '']"
653,也希望通知一下當地的立委吧,一希望投資下當地例委吧,0.538461538461538,0.461538461538462,"['希望', '下當地', '委吧', '']"
654,當地的縣市,當地的甚至,0.6,0.4,"['當地的', '']"
655,非榮眷的這些這些長輩,被龍俊的基金自己整備,0.1,0.9,"['的', '']"
656,去這個岡山榮家,來去這給感農價,0.285714285714286,0.857142857142857,"['去這', '']"
657,你剛剛講的第一個問題是這樣,剛講的地五只是間,0.307692307692308,0.692307692307692,"['剛講的', '是', '']"
658,不要發現你空床在那邊,國把與工籌認的邊,0.1,0.9,"['邊', '']"
659,市民的長輩沒辦法進去,二四名的整備被報進去,0.3,0.8,"['的', '進去', '']"
660,也麻煩你們通知一下,一媽板通知一下,0.444444444444444,0.555555555555556,"['通知一下', '']"
661,當地的立委可以嗎,將比利委可以了,0.375,0.625,"['委可以', '']"
662,既然叫榮家榮民優先啦,卻就總家中遊限了,0.1,0.9,"['家', '']"
663,第二我們以前要求,我前要求,0.5,0.5,"['我', '前要求', '']"
664,現在是四百零八個,是的是四百報,0.375,0.625,"['是四百', '']"
665,都是在岡山的眷村嗎,但是在剛賽變程嗎,0.333333333333333,0.666666666666667,"['是在', '嗎', '']"
666,榮務處跟榮家,財入出更中家,0.166666666666667,0.833333333333333,"['家', '']"
667,然後一般的這個,老西班的自給,0.142857142857143,0.857142857142857,"['的', '']"
668,你們有一些活動,謝密有性活動,0.428571428571429,0.571428571428571,"['有', '活動', '']"
669,可以提供給一般,可以提供了一般,0.857142857142857,0.142857142857143,"['可以提供', '一般', '']"
670,更多的比例,更多比例,0.8,0.2,"['更多', '比例', '']"
671,這我們會要求,正個會要求,0.5,0.5,"['會要求', '']"
672,目前二十三家裏面除了歐希因為龍崎的案子,呃目前二三家裏面足需為的龍取的才,0.473684210526316,0.578947368421053,"['目前二', '三家裏面', '為', '的', '']"
673,我們所有持股有持股的三十家那,而我門而所有持股了持股的三十家了,0.785714285714286,0.357142857142857,"['我', '所有持股', '持股的三十家', '']"
674,我留一點時間問一下事業處處長這個,也直因為下這個四處處的好記對,0.1875,0.9375,"['下', '這個', '']"
675,瓦斯公司他如果在價格上面獨斷,勞子公公司趴魯的價格上面毒的,0.428571428571429,0.642857142857143,"['公司', '價格上面', '']"
676,還有泛亞他這兩年有受到一些工程的影響,還有泛雅他這兩也有受來些工程的影響,0.777777777777778,0.222222222222222,"['還有泛', '他這兩', '有受', '些工程的影響', '']"
677,很多你的選區去這一點我們請他們在,動女的險機是最酒其他不再接性,0.125,0.9375,"['的', '他', '']"
678,主要投資持股也就是百分之二十以上的二十三家,主要奪的持個百分的許勝的日三獎,0.333333333333333,0.666666666666667,"['主要', '持', '百分', '的', '三', '']"
679,過去一年有賺錢的有幾家,過區一年又這及利有即價,0.363636363636364,0.636363636363636,"['過', '一年', '有', '']"
680,好我們靠我們討論百分之二十以上的啦,我們考紅同白救洗上門號,0.176470588235294,0.823529411764706,"['我們', '上', '']"
681,這個百分之二十以上有二十三家,這個本租入隨賽由三家,0.285714285714286,0.714285714285714,"['這個', '三家', '']"
682,拘泥在一個說這個一定要在行政區,居離在制則二這個列行政局,0.333333333333333,0.666666666666667,"['在', '這個', '行政', '']"
683,退伍會轉頭是目前事業單位多少,退味轉投資目前事業的多,0.5,0.5,"['退', '轉', '目前事業', '多', '']"
684,那你剛剛提到你不再那一區但是,萬良提到他要內期但是,0.285714285714286,0.714285714285714,"['提到', '但是', '']"
685,我們只邀請當區,文只要請當席,0.428571428571429,0.571428571428571,"['只', '請當', '']"
686,但因為有一點是這樣委員剛剛提到,但略有點到事件你戰題的,0.266666666666667,0.8,"['但', '有', '點', '到', '']"
687,阿這個退伍會,二資格稱不會,0.166666666666667,0.833333333333333,"['會', '']"
688,有沒有什麼特別的要求,也為總特比必要求好,0.3,0.8,"['特', '要求', '']"
689,不管是企業用戶或是一般用戶,十氣用戶這個用戶,0.307692307692308,0.692307692307692,"['用戶', '用戶', '']"
690,造成說很多,到超曾孫很多,0.4,0.8,"['很多', '']"
691,我因為為怕爭議,等們月貴的他爭意有,0.142857142857143,1.14285714285714,"['爭', '']"
692,比方說我具體說啦,沒做我具體說啦,0.625,0.375,"['我具體說啦', '']"
693,要邀請當然如果是內部的,調表去大多子內部的,0.272727272727273,0.727272727272727,"['內部的', '']"
694,其他的都是有盈餘的,提高的都秀應語的,0.333333333333333,0.666666666666667,"['的都', '的', '']"
695,好你們這個盈餘,留的疑餘,0.142857142857143,0.857142857142857,"['餘', '']"
696,岡山就是我的選區,剛在就是我的選區,0.75,0.25,"['就是我的選區', '']"
697,政府跟立委,政府跟地位,0.6,0.4,"['政府跟', '']"
698,二十一家都有盈餘,二十一家都盈語,0.75,0.25,"['二十一家都', '盈', '']"
699,所以他如果,只能如果,0.4,0.6,"['如果', '']"
700,就不邀請了,不要去勞,0.2,0.8,"['不', '']"
701,都沒有營運之外,的沒營用之外,0.571428571428571,0.428571428571429,"['沒', '營', '之外', '']"
702,所以你不要說,順女公族,0,1,['']
703,有瓦斯公司,如果自公司,0.4,0.6,"['公司', '']"
704,特別針對工業鍋爐的轉換這個大概這一兩年也有部分委員都提到,這別針對公業公爐的轉化這待這一兩爺也部分穩都提到,0.607142857142857,0.392857142857143,"['別針對', '業', '爐的轉', '這', '這一兩', '也', '部分', '都提到', '']"
705,那這個部分基本上在轉換的這個都有做優惠的價格,這個部分劇的將在轉換的這個都有做優惠的價格,0.818181818181818,0.181818181818182,"['這個部分', '在轉換的這個都有做優惠的價格', '']"
706,或者一般用戶就覺得阿這個可能這個天然氣這麼貴,會了一個月務有預這的好就可能這對電定等會,0.227272727272727,0.818181818181818,"['一', '個', '可能這', '']"
707,所以你就你要發揮你這個官派董事的立場,是許這名航會女這關備董事立上,0.222222222222222,0.777777777777778,"['這', '董事', '立', '']"
708,這個這個包括價格上壟斷有沒有甚麼約束性,這個這都這價的正容在有沒什麼約主訓,0.421052631578947,0.578947368421053,"['這個這', '價', '有沒', '麼約', '']"
709,大概每每個禮拜都來跟我反映說這個價格,好到每為個裏拜的度百一座者價格,0.277777777777778,0.722222222222222,"['每', '個', '拜', '價格', '']"
710,那你們官派董事能不對他們經營有,那你們工被董事的麼對他記,0.466666666666667,0.533333333333333,"['那你們', '董事', '對他', '']"
711,基本上因為他是屬於地區,而基本上因為爾他的屬地區,0.818181818181818,0.363636363636364,"['基本上因為', '他', '屬', '地區', '']"
712,他有賺錢合理利潤我可以接受,還有鉆街的合理率的為接受,0.384615384615385,0.692307692307692,"['有', '合理', '接受', '']"
713,那他的費率會按照剛剛委員講,到他的費律之安到該委獎,0.307692307692308,0.692307692307692,"['他的費', '委', '']"
714,他是自然而然會形成地區性的獨佔,他是治療兩會行著地區的賭展,0.4,0.6,"['他是', '會', '地區', '的', '']"
715,所以他那個氣價的確也是一個核定的氣價,整利的氣價地確去個合頂的地價,0.166666666666667,0.666666666666667,"['的氣價', '']"
716,那你們又是百分之二十以上的股東,和你的用務是百這戲上活動,0.266666666666667,0.8,"['你', '是百', '上', '']"
717,但剛剛委員我知道就之前有一些,等高委員我這就自己了有一些,0.5,0.571428571428571,"['委員我', '就', '有一些', '']"
718,就每一個瓦斯公司他有一個核定的地區,這每一個東時他個核定的地區,0.588235294117647,0.411764705882353,"['每一個', '他', '個核定的地區', '']"
719,對價格他們有這一些疑慮,預價格他們自疑力,0.454545454545455,0.545454545454545,"['價格他們', '疑', '']"
720,形成壟斷性的這個控制,其子壟斷性的這個控制,0.8,0.2,"['壟斷性的這個控制', '']"
721,你們不是這個這個總經理,你們不是最治這個總經理,0.818181818181818,0.181818181818182,"['你們不是', '這個總經理', '']"
722,特別不景氣的時候這個這個,對於不僅進孫物這個這給,0.333333333333333,0.666666666666667,"['不', '這個這', '']"
723,那但是你們不是董事長,二次裏的不是董事長,0.5,0.5,"['不是董事長', '']"
724,以民眾的福祉為優先,因政的不死麼憂心,0.111111111111111,0.888888888888889,"['的', '']"
725,你超額利潤我就不能接受啦,你沖利動一會接受了,0.333333333333333,0.666666666666667,"['你', '利', '接受', '']"
726,部分的廠商的一些反映,問的廠商裏反應,0.4,0.6,"['的廠商', '反', '']"
727,因為這個天然氣的成本增加,因為證電借成的增加,0.416666666666667,0.583333333333333,"['因為', '成', '增加', '']"
728,經濟部能源局的核定,經濟不人園局的合定,0.555555555555556,0.444444444444444,"['經濟', '局的', '定', '']"
729,讓他們這個可能會倒閉,讓他們這可能會到閉,0.8,0.2,"['讓他們這', '可能會', '閉', '']"
730,跟委員報告就是目前,和各位報就是目前,0.555555555555556,0.444444444444444,"['報', '就是目前', '']"
731,他們難以接受,他們來接受,0.666666666666667,0.333333333333333,"['他們', '接受', '']"
732,按照目前天然氣事業法,按照部決電地是法,0.3,0.7,"['按照', '法', '']"
733,地方政府還有,被當最府還有,0.5,0.5,"['府還有', '']"
734,他一定要經過,一地上經過,0.5,0.5,"['一', '經過', '']"
735,跟委員報告,跟晚報道,0.4,0.6,"['跟', '報', '']"
736,應變作為在一級開設的時候有什麼特別的做法是退輔會應該要負責的,並對作為在一及開始的色了什麼特別的做法是這府而會表負責人,0.566666666666667,0.466666666666667,"['作為在一', '開', '的', '什麼特別的做法是', '會', '負責', '']"
737,其實我們退輔會喔在年前就已經成立了這個專案小組,公們特為在在明錢度已銀成立的的長轉轉小,0.260869565217391,0.739130434782609,"['們', '在', '已', '成立', '小', '']"
738,現在的這個一級防疫的時候退輔會的應變作為喔,現在的這個古及防意的時候對不會定本作為,0.571428571428571,0.428571428571429,"['現在的這個', '防', '的時候', '會', '作為', '']"
739,現在新冠肺炎的疫情非常嚴重喔,現罪盡管最嚴的一請量研做,0.142857142857143,0.857142857142857,"['現', '嚴', '']"
740,防疫的應變作為喔我想請問一下副主委喔,房意的一個作為奧相企微下不足為這個,0.222222222222222,0.833333333333333,"['的', '作為', '下', '']"
741,所有的總院他們他們有分派他們醫學中心的任務,所總業他們他們分百二們一學中心的任務,0.666666666666667,0.333333333333333,"['所', '總', '他們他們', '分', '們', '學中心的任務', '']"
742,我們都根據疾管屬中央,走頓都不具氣管所正就增量,0.2,1,"['都', '管', '']"
743,那根據中央的話我們去進駐的話就是中央,那工隊的爭央的把我們的清祝的就中央,0.5,0.555555555555556,"['那', '央的', '我們', '的', '就', '中央', '']"
744,退輔會這邊所要負責的關於,這組會機邊主要負責的款語,0.5,0.5,"['這', '邊', '要負責的', '']"
745,或者不定期隨時有需要隨時開會,的不定情隨時有時量卻下改為,0.428571428571429,0.642857142857143,"['不定', '隨時有', '時', '']"
746,這這個中央開設的話他會給我們北中南,這度中要開始把他懂北中來,0.352941176470588,0.647058823529412,"['這', '中', '開', '他', '北中', '']"
747,一級的這個防疫,一級一百特界的方映,0.428571428571429,1,"['一級', '的', '']"
748,我想請問這個退輔會,所要請望記者對付會,0.222222222222222,0.777777777777778,"['請', '會', '']"
749,成立了這個指揮中心每周,今月的資規中心達美週,0.181818181818182,0.909090909090909,"['中心', '']"
750,衛福部這邊所發布的,被付部這邊所發布的,0.777777777777778,0.222222222222222,"['部這邊所發布的', '']"
751,在一級開設的時候是甚麼樣子,在一級開設的時候是什麼,0.769230769230769,0.230769230769231,"['在一級開設的時候是', '麼', '']"
752,那防疫這個升級以後勒,那防禦這個升級偶人,0.6,0.4,"['那防', '這個升級', '']"
753,這個防疫的應變作為喔,這個防疫的零點作為要,0.7,0.3,"['這個防疫的', '作為', '']"
754,那如果說像剛剛委員特別提到,那如果說校剛委的特別提到,0.769230769230769,0.230769230769231,"['那如果說', '剛委', '特別提到', '']"
755,我們就馬上可以橫向聯繫,的們就把下給以直接很加明行,0.272727272727273,0.909090909090909,"['們就', '以', '']"
756,我們在退輔會已經成立了,我在這個銀成立,0.363636363636364,0.636363636363636,"['我', '在', '成立', '']"
757,在這個政府所規劃的,在這個政府所規劃的,1,0,"['在這個政府所規劃的', '']"
758,區院任務那如何,詢問任務來如何,0.571428571428571,0.428571428571429,"['任務', '如何', '']"
759,那麼我們根據,我們根據約,0.666666666666667,0.5,"['我們根據', '']"
760,這個行政院,幾個新業,0.2,0.8,"['個', '']"
761,隔離的床位如何分配,合理的常胃如何分配,0.555555555555556,0.444444444444444,"['的', '如何分配', '']"
762,有任何的指導,劉綜合的指導,0.5,0.5,"['的指導', '']"
